,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
19,,Y17,11 03 02*,,H5.1,18.6,"SI,AT",DE,D12,,Croatia,2019
20,,Y17,11 03 02*,,H5.1,45.98,"SI,AT",DE,D12,,Croatia,2019
21,,Y17,12 01 12*,,"H3,H4.1,H12,H13",44.8,"SI,AT",DE,D10,,Croatia,2019
22,,Y18,10 12 09*,,"H11,H12,H13",67.06,"IT,FR,ES",PT,"D9,D1",,Croatia,2019
23,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",61.22,"SI,AT",DE,D10,,Croatia,2019
24,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12,H13",552.14,SI,AT,D10,,Croatia,2019
25,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",121.5,SI,AT,D10,,Croatia,2019
26,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",60.8,"SI,AT",DE,D10,,Croatia,2019
27,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",451.22,SI,AT,D10,,Croatia,2019
28,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12,H13",282.76,SI,AT,D10,,Croatia,2019
29,,Y18,19 02 09*,Mixed waste,"H4.1,H12,H13",140.88,SI,AT,D10,,Croatia,2019
30,,Y18,19 02 09*,Mixed waste,"H4.1,H12,H13",115.04,SI,AT,D10,,Croatia,2019
31,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12",263.84,"SI,AT",DE,D10,,Croatia,2019
32,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12,H11",625.18,SI,AT,D10,,Croatia,2019
