origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,amount
es,be,2015,False,False,False,False,False,False,False,False,False,False,True,312.0
es,be,2015,,,,,,,,,,,,258.0
es,be,2016,False,False,False,False,False,False,False,False,False,False,True,24.0
es,be,2016,False,False,False,False,False,False,False,True,False,False,False,2.0
es,be,2016,,,,,,,,,,,,357.0
es,be,2018,False,False,False,False,False,False,False,False,False,False,True,1235.78
es,be,2018,False,False,False,False,False,False,False,True,False,False,False,39.8
es,be,2018,,,,,,,,,,,,777.46
es,be,2019,False,False,False,False,False,False,False,False,False,False,True,255.34
es,be,2019,False,False,False,False,False,False,False,True,False,False,False,173.1
es,be,2019,False,False,False,False,True,False,False,False,False,False,False,24.14
es,be,2019,,,,,,,,,,,,1251.144
es,be,2020,False,False,False,False,False,False,False,False,False,False,True,1329.58
es,be,2020,False,False,False,False,True,False,False,False,False,False,False,44.552
es,be,2020,,,,,,,,,,,,1667.4
es,be,2021,False,False,False,False,False,False,False,False,False,False,True,159.91
es,be,2021,,,,,,,,,,,,1081.79
es,ca,2001,False,False,False,True,False,False,False,False,False,False,False,5.0
es,ca,2002,False,False,False,True,False,False,False,False,False,False,False,1.0
es,ca,2003,False,False,False,True,False,False,False,False,False,False,False,6071.0
es,ca,2006,False,False,False,True,False,False,False,False,False,False,False,9.0
es,ca,2010,False,False,False,True,False,False,False,False,False,False,True,11.0
es,ch,2005,False,False,False,False,False,False,False,True,False,False,False,36.0
es,ch,2006,False,True,False,False,False,False,False,True,False,False,False,12.0
es,ch,2008,False,True,False,False,False,False,False,True,False,False,False,26.0
es,ch,2009,False,False,False,False,False,False,False,True,False,True,False,22.0
es,ch,2010,False,False,False,False,False,False,False,True,False,True,False,15.0
es,ch,2010,False,True,False,False,False,False,False,False,False,False,False,15.0
es,ch,2013,,,,,,,,,,,,41.0
es,ch,2015,False,True,False,False,False,False,False,False,False,False,False,90.0
es,ch,2018,True,False,False,False,False,False,False,True,False,True,False,165.271
es,ch,2019,,,,,,,,,,,,84.856
es,ch,2020,,,,,,,,,,,,72.93
es,ch,2021,,,,,,,,,,,,30.17
es,cz,2010,False,False,False,False,False,False,False,False,False,False,True,205.0
es,cz,2016,False,False,False,False,False,False,False,False,False,False,True,213.0
es,cz,2016,False,False,False,False,False,False,False,False,False,True,False,24.0
es,cz,2018,False,False,False,False,False,False,False,False,False,False,True,120.48
es,cz,2018,,,,,,,,,,,,158.466
es,cz,2019,False,False,False,False,False,False,False,False,False,False,True,138.0
es,cz,2019,,,,,,,,,,,,135.96
es,cz,2020,,,,,,,,,,,,42.31
es,cz,2021,,,,,,,,,,,,319.05
es,de,2001,False,False,False,False,False,False,False,False,False,False,True,281.0
es,de,2001,False,False,False,False,False,False,False,False,False,True,True,43.0
es,de,2001,False,False,False,False,False,False,False,True,False,False,False,373.0
es,de,2001,False,False,False,False,False,False,False,True,False,False,True,353.0
es,de,2001,False,False,True,False,False,False,False,False,False,False,False,111.0
es,de,2001,False,False,True,False,False,False,False,True,False,True,False,4.0
es,de,2001,False,True,False,False,False,False,False,False,False,False,False,1195.0
es,de,2001,False,True,False,False,False,False,False,False,False,False,True,11.0
es,de,2001,False,True,False,False,False,False,False,True,False,False,False,71.0
es,de,2001,False,True,True,False,False,False,False,False,False,False,False,270.0
es,de,2001,False,True,True,False,False,False,False,True,False,False,False,29.0
es,de,2001,,,,,,,,,,,,29.0
es,de,2002,False,False,False,False,False,False,False,False,False,False,True,1945.0
es,de,2002,False,False,False,False,False,False,False,False,False,True,False,4.0
es,de,2002,False,False,False,False,False,False,False,False,False,True,True,79.0
es,de,2002,False,False,False,False,False,False,False,True,False,False,False,1074.0
es,de,2002,False,False,False,False,False,False,False,True,False,False,True,676.0
es,de,2002,False,False,True,False,False,False,False,False,False,False,True,68.0
es,de,2002,False,True,False,False,False,False,False,False,False,False,False,2500.0
es,de,2002,False,True,False,False,False,False,False,False,False,False,True,7.0
es,de,2002,False,True,False,False,False,False,False,True,False,False,False,636.0
es,de,2002,False,True,True,False,False,False,False,False,False,False,False,2500.0
es,de,2002,True,False,False,False,False,False,False,False,False,False,False,300.0
es,de,2002,True,True,False,False,False,False,False,True,False,False,False,500.0
es,de,2002,,,,,,,,,,,,2500.0
es,de,2003,False,False,False,False,False,False,False,False,False,False,True,1201.0
es,de,2003,False,False,False,False,False,False,False,False,False,True,False,6.0
es,de,2003,False,False,False,False,False,False,False,False,False,True,True,107.0
es,de,2003,False,False,False,False,False,False,False,True,False,False,False,819.0
es,de,2003,False,False,False,False,False,False,False,True,False,False,True,683.0
es,de,2003,False,False,False,False,False,False,False,True,False,True,False,1.0
es,de,2003,False,False,True,False,False,False,False,False,False,False,False,227.0
es,de,2003,False,False,True,False,False,False,False,False,False,False,True,42.0
es,de,2003,False,True,False,False,False,False,False,False,False,False,False,1593.0
es,de,2003,False,True,False,False,False,False,False,True,False,False,False,214.0
es,de,2004,False,False,False,False,False,False,False,False,False,False,True,641.0
es,de,2004,False,False,False,False,False,False,False,False,True,False,False,129.0
es,de,2004,False,False,False,False,False,False,False,True,False,False,False,535.0
